tower_id,tower_name,region,network_type,measurement_date,measurement_hour,avg_latency_ms,avg_download_speed_mbps,avg_upload_speed_mbps,packet_loss_pct,signal_strength_dbm,active_users,data_volume_gb,peak_concurrent_users,call_drop_rate_pct,handover_success_rate_pct,availability_pct
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-07,18,36.3,427.5,82.3,4.0,-82.1,1340,3195.7,1660,3.4,98.8,98.5
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-07,20,28.9,423.1,83.2,3.1,-76.7,1209,2526.0,1353,4.3,99.0,97.3
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-07,22,26.6,413.8,91.5,3.0,-77.6,1051,2045.9,1318,2.4,98.6,97.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-07,8,18.3,824.2,136.5,0.4,-67.9,3647,5668.8,4461,0.5,99.4,98.8
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-07,12,19.2,716.9,114.9,1.0,-68.1,4330,8744.4,5103,1.0,95.2,97.3
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-07,14,13.1,888.4,153.7,0.6,-72.3,3386,5509.7,3776,1.2,99.1,98.0
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-07,18,13.8,697.0,115.4,1.0,-69.4,3704,6414.9,4175,1.0,99.2,98.8
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-07,20,19.3,721.3,132.5,0.8,-71.4,5232,12515.3,6505,1.0,99.1,99.9
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-07,22,15.8,939.4,141.3,0.9,-73.3,2199,5479.5,2709,0.7,95.4,97.8
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-07,8,21.6,438.7,79.8,3.3,-77.1,989,1725.5,1125,2.3,97.1,97.2
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-07,12,36.6,457.7,79.1,3.9,-78.7,1297,2008.3,1643,3.2,97.2,98.2
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-07,14,25.0,475.3,82.1,3.1,-78.1,866,2106.2,1042,1.6,98.3,97.1
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-07,18,28.1,375.7,73.5,3.4,-77.5,1510,3403.0,1799,3.1,97.8,99.8
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-07,20,30.5,400.2,72.4,4.4,-76.6,1404,3293.9,1617,2.3,95.5,99.1
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-07,22,28.7,437.3,88.8,2.3,-80.9,775,1268.4,963,2.4,98.2,98.2
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-07,8,24.2,421.6,83.2,3.8,-80.1,1141,2566.9,1391,2.1,98.0,99.1
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-07,12,34.5,379.7,73.3,3.0,-80.0,1571,3390.8,1812,2.2,98.0,98.4
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-07,14,22.2,515.6,79.0,2.0,-77.8,647,1175.7,721,1.9,99.4,97.6
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-07,18,32.2,432.3,77.0,3.7,-79.4,1298,2129.9,1515,3.6,95.5,99.0
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-07,20,29.0,441.2,66.5,2.9,-80.9,1492,3625.8,1919,4.0,96.9,97.8
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-07,22,30.0,411.0,81.4,2.8,-78.3,755,1686.7,886,2.1,97.9,97.2
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-07,8,17.0,880.8,154.5,0.5,-72.7,2495,5528.3,3217,0.5,99.1,99.8
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-07,12,15.8,746.3,130.8,0.5,-71.5,3725,7256.6,4280,0.8,95.6,98.4
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-07,14,14.8,832.6,134.9,0.6,-73.7,1635,3686.8,1886,0.9,98.9,97.8
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-07,18,16.7,796.5,130.9,0.9,-75.3,5213,12422.0,6730,0.9,96.1,97.3
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-07,20,13.5,801.8,139.0,0.9,-69.9,5463,11279.0,6955,1.1,97.3,98.6
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-07,22,16.1,886.2,150.6,0.7,-70.8,2986,5830.5,3796,0.9,96.0,99.3
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-07,8,23.5,401.8,89.0,2.0,-77.7,1086,2201.3,1388,3.1,98.7,99.5
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-07,12,30.8,472.5,70.8,2.6,-76.6,1088,2521.0,1222,4.3,95.5,99.0
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-07,14,22.3,460.1,86.2,2.9,-80.0,869,1496.2,1019,2.2,97.1,98.4
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-07,18,28.6,424.6,78.6,3.9,-78.7,1348,3029.3,1553,2.2,97.7,98.4
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-07,20,24.5,417.1,79.0,5.0,-82.1,1394,2347.6,1706,2.8,96.0,99.0
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-07,22,29.0,485.2,89.8,1.7,-78.7,804,1986.2,892,3.4,97.8,97.4
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-07,8,26.4,482.6,80.7,3.2,-75.8,1028,2167.2,1259,2.3,99.3,98.5
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-07,12,31.1,406.9,73.0,4.0,-82.6,1264,2426.5,1634,1.9,98.1,98.6
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-07,14,26.0,470.1,76.4,4.1,-81.1,958,1955.9,1061,2.9,97.6,99.8
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-07,18,31.5,370.5,74.4,5.1,-79.1,1093,1981.4,1335,2.8,97.7,99.1
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-07,20,31.7,406.3,74.0,3.8,-78.1,1376,2376.1,1565,3.7,96.0,97.4
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-07,22,23.0,480.7,76.6,3.2,-79.3,1028,2113.2,1323,1.9,96.3,98.1
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-07,8,31.1,394.4,72.8,3.4,-80.4,596,1062.7,772,2.8,96.3,98.6
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-07,12,29.2,398.9,69.5,3.9,-77.1,1144,1975.3,1455,4.1,95.7,97.1
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-07,14,27.3,446.4,77.9,2.4,-78.0,971,1497.1,1078,3.0,98.2,98.9
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-07,18,28.6,432.9,79.9,4.4,-79.8,1554,3376.8,1846,2.4,98.1,97.9
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-07,20,34.7,411.2,77.2,3.0,-76.6,1614,3213.6,1850,1.9,96.9,99.2
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-07,22,24.5,492.9,89.6,2.4,-76.8,674,1529.7,846,3.2,97.9,97.5
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-07,8,24.6,439.4,84.5,2.7,-76.1,914,1751.6,1043,2.6,96.3,99.8
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-07,12,28.6,441.0,69.8,2.9,-80.5,1019,1581.3,1178,3.0,97.9,98.1
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-07,14,24.8,438.8,80.4,3.1,-79.9,992,1957.6,1213,2.4,95.6,97.5
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-07,18,29.5,361.8,70.5,4.7,-76.6,1526,2808.6,1976,2.8,95.4,99.8
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-07,20,34.2,356.5,71.3,3.1,-79.7,1220,2951.0,1372,3.0,97.1,97.0
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-07,22,24.2,427.5,82.8,2.1,-79.4,951,1982.5,1104,2.3,95.7,98.4
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-07,8,24.5,440.1,87.5,2.6,-79.9,1237,2068.2,1592,2.6,99.4,97.7
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-07,12,27.8,367.4,71.4,3.6,-77.1,1089,2474.4,1308,3.9,97.8,99.8
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-07,14,22.7,419.8,87.2,2.8,-80.6,925,1549.7,1110,2.8,95.3,97.2
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-07,18,29.0,437.9,74.9,4.5,-77.4,1311,2343.0,1501,3.6,95.1,97.7
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-07,20,31.1,465.1,74.9,4.5,-80.4,1501,3113.4,1668,2.9,95.3,97.8
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-07,22,21.9,428.6,83.4,1.9,-82.9,895,2157.7,1010,2.4,97.5,99.5
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-07,8,25.0,490.7,79.6,3.1,-79.2,980,2418.1,1207,2.9,96.2,98.6
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-07,12,35.3,390.2,77.3,3.2,-76.8,1279,2537.9,1430,2.5,98.1,99.8
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-07,14,27.4,446.4,80.0,2.2,-77.0,741,1784.7,817,1.5,95.3,98.0
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-07,18,36.9,366.7,78.9,3.3,-80.0,1054,1976.5,1208,3.8,95.1,97.9
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-07,20,31.9,415.7,79.9,4.2,-78.8,1365,3259.6,1605,3.8,97.1,99.1
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-07,22,27.9,409.1,87.8,2.7,-80.5,955,1492.2,1226,2.0,95.5,97.3
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-07,8,21.2,481.6,80.3,1.5,-78.2,761,1603.0,908,2.4,98.2,99.0
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-07,12,28.2,376.1,72.2,3.3,-81.8,938,1600.5,1079,3.6,98.9,99.0
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-07,14,24.8,478.7,76.8,2.1,-79.4,645,1299.2,742,3.2,96.1,99.3
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-07,18,30.8,399.1,69.0,3.0,-75.8,1164,2159.9,1329,3.8,95.7,97.1
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-07,20,33.1,387.9,78.5,4.0,-75.7,1493,3476.7,1728,3.3,95.9,99.3
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-07,22,27.3,444.7,84.8,3.9,-79.0,792,1785.4,1019,1.6,98.5,97.1
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-07,8,29.8,394.0,81.0,2.7,-80.5,729,1129.3,933,2.1,98.2,97.8
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-07,12,31.9,388.6,74.5,2.9,-77.1,1552,3620.8,1998,3.7,95.5,99.8
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-07,14,27.7,411.4,76.5,2.4,-79.7,799,1735.6,912,2.0,98.9,97.5
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-07,18,27.3,410.3,79.0,3.7,-80.8,1294,2508.7,1664,3.9,98.9,97.3
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-07,20,30.5,417.3,76.1,2.4,-78.5,1428,3060.0,1834,2.6,95.2,98.7
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-07,22,23.4,455.6,88.5,2.7,-75.7,811,2011.4,1015,2.4,95.2,98.4
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-07,8,21.6,468.9,80.3,2.6,-77.0,996,1541.3,1125,1.7,97.5,98.8
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-07,12,25.8,429.4,66.9,4.3,-79.1,1908,4295.3,2114,1.9,96.8,98.4
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-07,14,21.4,469.3,79.7,2.9,-81.9,970,2017.2,1250,2.1,97.3,98.6
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-07,18,31.8,370.6,69.2,3.3,-83.5,1430,2286.4,1749,2.6,97.8,98.9
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-07,20,30.8,386.2,68.1,4.6,-78.9,1408,3347.6,1786,3.3,98.1,98.8
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-07,22,25.3,460.2,74.1,1.8,-75.1,793,1769.4,890,2.1,98.4,98.3
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-08,8,16.1,938.9,139.8,1.1,-71.2,2741,5307.9,3293,0.7,95.9,97.6
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-08,12,16.3,726.2,134.4,0.8,-71.7,5879,11830.7,6794,1.0,97.2,99.4
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-08,14,12.9,847.9,127.5,0.4,-70.0,2949,6114.1,3276,0.5,95.3,98.4
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-08,18,18.4,789.6,118.7,0.4,-71.8,4628,9434.9,5862,1.3,96.2,98.5
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-08,20,14.7,791.8,118.3,0.6,-72.3,4218,9250.0,4849,1.4,96.7,99.7
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-08,22,13.8,838.4,137.3,0.3,-68.1,3550,7950.9,4419,1.1,97.6,97.2
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-08,8,16.6,883.6,135.9,0.3,-70.9,1971,4692.8,2321,0.6,97.2,98.3
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-08,12,16.7,721.3,110.4,1.2,-72.3,4508,9179.6,5146,1.1,99.2,99.6
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-08,14,16.9,810.8,131.7,1.0,-74.9,2553,5931.6,3055,0.5,96.8,98.1
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-08,18,19.7,776.4,106.6,1.4,-70.9,5232,11671.6,5854,1.3,98.7,97.7
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-08,20,18.6,777.6,135.5,0.6,-66.9,5134,9392.5,5941,0.7,97.1,98.1
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-08,22,17.4,927.6,139.4,0.7,-70.1,3647,5748.0,4115,0.7,96.1,98.7
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-08,8,14.5,878.2,144.3,0.8,-73.7,2004,3450.7,2376,1.1,98.8,98.2
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-08,12,18.7,840.1,124.4,0.9,-73.4,3860,9554.2,4337,0.9,95.6,99.7
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-08,14,16.7,811.5,142.0,0.3,-70.9,2467,6119.8,3029,1.2,98.5,97.0
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-08,18,20.2,808.5,117.4,0.4,-71.1,5573,12670.8,6618,1.2,95.3,99.8
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-08,20,17.6,837.9,111.4,0.5,-68.7,5667,10230.9,7312,1.1,98.9,98.5
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-08,22,16.8,869.2,142.5,0.9,-69.3,2327,5536.6,2974,1.0,96.4,97.4
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-08,8,12.1,846.1,124.3,0.6,-70.9,1725,2588.7,2176,0.6,97.1,98.5
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-08,12,18.0,844.1,128.0,0.5,-68.7,3993,7909.9,5182,1.2,98.8,99.6
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-08,14,12.2,921.4,130.9,0.4,-74.0,2895,5415.1,3549,0.5,96.6,98.9
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-08,18,17.0,749.2,126.4,0.7,-68.1,2826,6145.0,3329,0.7,95.5,98.1
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-08,20,17.7,839.0,122.5,0.4,-72.4,4151,7796.9,5238,0.9,97.3,97.0
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-08,22,16.9,815.0,142.1,0.9,-69.4,3401,8472.0,3944,0.9,95.7,99.4
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-08,8,25.2,462.0,81.3,2.4,-79.7,867,1625.2,1095,2.4,99.3,99.7
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-08,12,27.9,384.9,68.0,2.3,-78.7,1191,2075.9,1471,2.4,97.9,97.9
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-08,14,24.8,431.5,83.3,2.7,-82.7,982,1562.1,1222,2.9,98.6,97.6
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-08,18,31.1,346.0,67.7,4.7,-76.4,1789,3783.5,2207,2.7,98.2,98.3
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-08,20,26.9,441.1,76.6,3.9,-83.0,1200,2838.8,1321,2.3,98.5,98.9
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-08,22,30.0,459.5,88.1,2.9,-83.2,815,1620.1,1018,2.3,97.5,97.8
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-08,8,18.1,935.0,147.5,1.1,-75.0,2670,4218.8,3342,0.8,96.6,99.7
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-08,12,16.9,718.6,112.0,1.5,-70.7,5035,8870.3,5887,0.9,96.8,97.1
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-08,14,13.1,925.2,135.8,0.5,-72.7,2024,3518.5,2396,0.4,99.3,99.6
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-08,18,18.9,708.1,115.8,0.6,-67.6,4760,9769.8,5791,1.5,96.3,99.8
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-08,20,19.6,836.7,110.4,0.9,-71.9,5057,8501.9,5814,1.2,95.6,98.8
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-08,22,17.3,848.1,135.4,0.3,-69.9,2702,5051.3,3460,0.7,96.0,99.1
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-08,8,14.0,848.0,145.1,0.6,-73.5,3819,9330.7,4342,1.1,98.3,99.0
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-08,12,17.1,756.3,120.7,1.2,-71.9,5107,10307.0,6096,1.0,98.9,99.7
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-08,14,13.0,930.3,126.6,0.9,-71.4,2103,3305.4,2640,0.6,98.7,99.9
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-08,18,16.0,748.2,115.7,0.6,-75.8,5100,12169.8,6426,1.6,96.0,98.4
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-08,20,19.6,824.7,108.5,1.4,-72.3,5367,11356.5,6257,0.7,98.5,98.7
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-08,22,11.4,862.3,130.7,0.4,-72.6,2248,4012.5,2575,1.2,97.1,97.4
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-08,8,18.5,956.0,127.8,0.5,-74.4,3322,5201.5,3691,0.7,95.4,99.3
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-08,12,19.1,747.4,116.7,1.3,-70.4,5199,8277.6,6224,0.6,96.2,98.6
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-08,14,13.4,897.6,146.0,0.7,-71.1,3229,7828.6,3715,0.6,98.1,97.9
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-08,18,19.2,802.1,134.2,1.6,-69.7,3837,6632.5,4414,1.1,97.1,97.0
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-08,20,15.9,801.5,128.9,0.5,-70.0,5102,10898.7,5811,1.5,96.5,97.1
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-08,22,12.6,849.0,124.3,0.6,-75.0,2247,4901.4,2536,0.5,97.5,99.6
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-08,8,25.0,413.5,86.3,2.4,-79.9,730,1429.4,918,2.4,99.0,97.1
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-08,12,28.8,388.5,74.3,3.4,-74.6,1156,2843.6,1275,3.1,99.0,98.4
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-08,14,22.5,478.0,87.7,2.4,-81.2,1238,2944.8,1410,3.1,97.4,99.2
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-08,18,32.6,422.0,70.8,3.1,-79.9,1359,3369.3,1728,3.9,95.8,97.5
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-08,20,29.5,407.8,64.2,3.0,-81.8,1810,3490.6,2210,2.7,98.6,98.2
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-08,22,29.2,428.3,85.6,3.2,-77.4,805,1316.4,1023,2.9,98.5,97.5
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-08,8,29.0,451.9,92.2,3.1,-77.3,1057,2261.8,1245,2.6,98.9,97.1
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-08,12,26.1,445.1,71.5,4.3,-80.5,1105,2119.5,1410,2.9,97.3,97.8
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-08,14,24.8,480.1,77.3,2.4,-79.4,796,1371.3,932,1.8,98.7,99.2
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-08,18,28.2,388.9,74.0,2.7,-79.0,1355,2209.6,1719,2.9,98.3,99.1
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-08,20,27.5,397.9,83.0,4.5,-79.3,1228,2187.0,1500,2.7,98.5,98.8
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-08,22,22.3,484.6,87.6,3.2,-77.7,893,1875.1,997,3.0,99.3,98.8
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-08,8,17.0,903.6,144.1,0.7,-72.7,3290,7087.9,4087,0.7,95.1,99.3
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-08,12,18.8,841.0,111.4,1.4,-71.9,5117,9174.0,5681,0.7,98.0,97.8
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-08,14,16.3,970.0,145.1,1.2,-68.3,3226,6358.6,3959,0.8,97.8,98.6
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-08,18,15.6,743.1,130.4,1.0,-67.2,4051,6813.2,4556,0.7,98.5,98.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-08,20,18.3,794.9,115.8,0.5,-72.4,3368,6687.8,3929,1.3,95.3,97.0
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-08,22,13.0,823.6,155.9,0.7,-72.7,2388,4571.8,2747,0.4,97.1,98.1
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-08,8,23.6,421.5,76.3,3.0,-76.8,911,2189.3,1093,2.6,96.3,99.4
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-08,12,33.6,371.8,74.7,3.4,-78.1,1123,2555.8,1313,3.7,98.4,99.3
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-08,14,27.4,412.7,78.2,1.8,-79.1,804,1839.9,1001,2.6,98.8,98.2
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-08,18,34.0,354.0,79.4,3.1,-81.3,1378,2919.0,1559,3.2,99.4,97.4
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-08,20,29.2,370.7,80.4,2.8,-78.1,1151,2413.9,1317,4.0,99.1,99.6
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-08,22,25.7,443.2,85.9,2.1,-77.2,1143,1947.1,1278,2.1,97.3,99.2
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-08,8,22.6,409.5,81.8,3.2,-83.3,896,1531.7,1100,1.7,97.5,98.5
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-08,12,31.6,442.4,68.1,3.6,-80.1,1213,2160.7,1380,2.6,98.4,99.1
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-08,14,25.1,465.7,87.4,2.3,-78.6,728,1819.8,849,2.9,95.1,98.5
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-08,18,33.9,411.2,78.6,4.3,-80.5,1690,3314.4,1931,3.3,95.8,97.0
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-08,20,29.7,408.3,77.7,3.3,-78.4,1511,3233.6,1838,3.4,95.0,97.1
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-08,22,24.2,443.1,89.0,3.6,-79.8,1148,1818.4,1302,2.4,95.8,97.1
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-08,8,18.1,885.9,137.0,0.4,-69.8,2447,3674.0,2855,0.6,95.8,98.7
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-08,12,18.5,760.4,140.0,0.4,-68.3,3261,5093.6,3708,0.5,98.3,97.3
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-08,14,14.0,839.2,140.6,0.3,-76.8,2763,4847.4,3429,0.9,98.5,99.7
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-08,18,18.6,844.7,125.3,1.2,-69.8,5943,14824.2,6615,0.8,95.0,98.1
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-08,20,21.2,787.7,115.7,1.1,-76.0,2794,6889.9,3463,1.4,97.6,98.1
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-08,22,15.5,825.3,147.8,1.0,-68.6,3009,5610.6,3647,0.6,98.7,99.8
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-08,8,20.8,491.4,79.8,4.1,-79.9,1000,1815.4,1257,2.0,96.8,98.6
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-08,12,31.7,357.1,78.1,3.1,-75.0,1039,1812.7,1284,3.0,97.2,98.7
